modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-keywords10-topic3shot-seen200-trim	mean	76.8	78.7	72.6	69.5	69.2	61.1	71.8	NA
xglm-rand-domainkeywords10-langs-trim	mean	74.2	75.2	69.1	67.9	68.2	67.4	74.1	NA
xglm-rand-domainkeywords10-all-trim	mean	74.1	76.7	73.3	69.1	72.2	56.6	71.0	NA
xglm-truerand-keywords10-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	mean	73.2	76.0	69.8	69.0	68.6	62.6	71.6	NA
xglm-topic3shot-seen500-trim	mean	77.0	79.4	74.5	70.3	69.6	63.8	72.5	NA
xglm-topic3shot-seen1000-trim	mean	77.4	79.5	74.1	69.9	69.6	61.2	72.0	NA
xglm-topic3shot-seen2000-trim	mean	77.3	79.4	74.3	70.2	69.7	61.0	72.3	NA
xglm-topic3shot-all500-trim	mean	76.3	78.5	72.6	69.9	70.0	62.2	72.6	73.2
xglm-topic3shot-all1000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langs-trim	mean	81.2	86.4	80.4	73.9	79.3	74.2	78.0	NA
xglm-sentsim-3shot-langs-trim	mean	82.5	86.0	79.6	72.6	76.6	66.0	75.0	NA
xglm-sentsim-3shot-all-trim	mean	78.9	85.6	76.0	71.1	74.3	64.1	74.1	NA
xglm-topic3shot-lang200-trim	mean	78.2	80.2	77.3	73.1	74.4	69.8	77.1	NA
xglm-topic3shot-lang500-trim	mean	82.2	80.1	77.6	73.2	74.2	70.1	76.8	NA
xglm-topic3shot-domain200-trim	mean	77.5	79.7	73.6	70.4	NA	NA	73.3	NA
xglm-topic3shot-domain500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	mean	74.8	76.9	71.5	68.4	65.4	61.1	70.1	NA
xglm-sentsim-3shot-seen-all-trim	mean	73.3	80.5	71.9	69.5	68.5	61.2	71.1	NA
xglm-label-keywords10-topic3shot-seen200-trim	mean	77.2	NA	73.1	69.7	69.6	61.3	72.2	NA
xglm-topn-topic3shot-seen500-trim	mean	77.1	79.2	74.7	69.9	69.8	63.9	72.5	NA
xglm-rand-3shot-seen-all-trim	mean	73.9	74.8	71.5	69.7	68.7	61.1	71.3	NA
xglm-topic3shot-seen500-nostop-trim	mean	76.7	78.9	73.2	70.1	69.9	63.8	72.3	NA
xglm-rand-3shot-seen-all-trim	mean	73.9	74.8	71.5	69.7	68.7	61.1	71.3	NA
xglm-rand-keywords10-seen-all-trim	mean	74.4	77.4	71.0	69.8	69.6	63.8	72.2	NA
xglm-topic3shot-seen500-trim	mean	77.0	79.4	74.5	70.3	69.6	63.8	72.5	NA
